ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
SBSNY,Schibsted ASA,0.06,-0.04774159668206305,-0.7417523944661227,0.019564164389532644,0.0,0.016816947600415105,283.53436955955453,281.15236955955453,1179.3304092263193,27.4
AMZN,"Amazon.com, Inc.",1.73,1.0263712180178128,-0.7417523944661227,0.04984340463592215,0.0,0.04264337271471198,3362.9800391267304,3369.8640391267304,6844.726177821239,1870.3
BABA,Alibaba Group Holding Limited,1.85,1.4828240687149623,-0.7417523944661227,0.06271081049707479,0.0,0.055443817243559144,15384.226889233703,15447.258889233704,5941.253418936039,160.33
DIS,The Walt Disney Company,0.7,0.4126958608526376,-0.7417523944661227,0.03254389631743586,0.0,0.026905040309331496,1149.9818348842268,1134.2628348842268,630.146019380126,141.74
HD,"The Home Depot, Inc.",1.25,,-0.7417523944661227,,0.0,,,,0.0,202.35
LVMHF,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",0.77,0.5998754794168182,-0.7417523944661227,0.03782048976476011,0.0,0.03492057953340293,671.6585437617283,669.3435437617283,1330.0682452939518,401.7
TOYOF,Toyota Motor Corporation,0.77,0.7380448322538434,-0.7417523944661227,0.041715483821235855,0.0,0.04125249908519387,171015.40854813094,173102.06454813096,60314.30820492368,62.85
MCD,McDonald's Corporation,0.33,,-0.7417523944661227,,0.0,,,,0.0,204.49
NFLX,"Netflix, Inc.",1.51,0.1370538606825479,-0.7417523944661227,0.02477354833264103,0.0,0.014892457813053884,292.401470653875,285.835895653875,653.7575949267531,343.43
NKE,"NIKE, Inc.",1.07,0.699335372850582,-0.7417523944661227,0.04062426416065791,0.0,0.034372713392590744,244.4950840361733,245.27008403617327,194.6587968541058,83.61
SBUX,Starbucks Corporation,0.43,-0.5482606246280525,-0.7417523944661227,0.005454532991735201,0.0,0.0034019591064927256,2872.674422026805,2871.990622026805,2373.5459686171944,83.35
IDEXY,"Industria de Diseño Textil, S.A.",1.14,1.14,-0.7417523944661227,0.0530466,0.0,0.0530466,194.1549247742657,198.9389247742657,63.967499927416625,14.05
VLKAF,Volkswagen AG,1.02,0.8503156755724841,-0.7417523944661227,0.04488039889438833,0.0,0.04349065780376704,1225.1319569804189,1235.1139569804188,2463.821976821103,163.95
LOW,"Lowe's Companies, Inc.",1.58,-0.09873942573809558,-0.7417523944661227,0.018126535588443085,0.0,0.010939585897905288,1378.5538876823766,1364.3378876823767,1742.6274557839583,98.62
BKNG,Booking Holdings Inc.,0.78,0.12566666636580814,-0.7417523944661227,0.024452543324852135,0.0,0.015130462520133744,1027.8554651918175,1021.8304651918176,23604.307350238334,1809.52
HESAY,Hermès International Société en commandite par actions,,,,,,,,,,
PPRUF,Kering SA,0.92,0.5828454714620088,-0.7417523944661227,0.037340413840514036,0.0,0.03187185846290222,290.73232660778586,289.4870266077859,2292.4218134921275,542.0
TJX,"The TJX Companies, Inc.",0.92,0.5400345422947614,-0.7417523944661227,0.03613357374728933,0.0,0.030499875221401563,299.74152007856185,300.5381330785618,248.37862237897673,52.82
FRCOF,"Fast Retailing Co., Ltd.",0.48,0.14314470813631716,-0.7417523944661227,0.02494524932236278,0.0,0.018899263554161785,18760.23036469997,19252.02336469997,188708.32547245608,605.96
ADDDF,adidas AG,0.56,0.36642791030067917,-0.7417523944661227,0.03123960279137615,0.0,0.028019994740433016,180.50076940634347,181.45476940634347,904.5150760497655,292.76
DMLRY,Daimler AG,1.49,1.0046937845830684,-0.7417523944661227,0.0492323177873967,0.0,0.04472828419777921,495.27325624241087,482.30825624241083,450.7553796658045,13.51
GM,General Motors Company,1.14,0.7553823783356254,-0.7417523944661227,0.042204229245281284,0.0,0.03985824001786047,549.1582815326342,552.4652815326341,389.060057417348,36.02
RLXXF,RELX PLC,0.64,-0.25379615840399194,-0.7417523944661227,0.013755486294591467,0.0,0.008853270341757919,738.3427159614387,732.7617159614387,371.9602619093597,24.1
BMWYY,Bayerische Motoren Werke Aktiengesellschaft,0.86,0.16876865032573696,-0.7417523944661227,0.025667588252682526,0.0,0.018267614453104243,1128.6143040028612,1052.6303040028613,1600.715182486103,23.6
MAR,"Marriott International, Inc.",1.23,,-0.7417523944661227,,0.0,,,,0.0,133.62
CFRHF,Compagnie Financière Richemont SA,0.55,0.3414276114248649,-0.7417523944661227,0.030534844366066946,0.0,0.026048109504331656,141.218310109583,141.78631010958298,251.48334535222241,79.1
LVS,Las Vegas Sands Corp.,1.33,0.03994443437111687,-0.7417523944661227,0.022036033604921786,0.0,0.010431125500746452,1004.3818104147277,997.0448104147276,1290.2386386649512,57.32
HNDAF,"Honda Motor Co., Ltd.",1.1,0.5777339769517021,-0.7417523944661227,0.03719632081026848,0.0,0.02965046584390088,88929.63084330305,84092.63184330305,47779.90445642219,25.28
F,Ford Motor Company,0.97,0.6367756917552289,-0.7417523944661227,0.038860706750579906,0.0,0.03706824263979947,604.799512686861,598.377512686861,152.64732466501556,10.06
CMPGF,Compass Group PLC,0.54,-0.1222066807628321,-0.7417523944661227,0.017464993669295763,0.0,0.012422966873394567,453.7248010336161,450.30680103361607,285.00430445165574,23.97
JD,"JD.com, Inc.",1.32,1.0819784526598175,-0.7417523944661227,0.05141097258048026,0.0,0.04898388266137078,1602.759666258515,1622.749858258515,1111.4725056565171,27.54
SCHYF,Sands China Ltd.,1.32,0.3035467497937128,-0.7417523944661227,0.02946698287668477,0.0,0.016204641188861894,425.8358571283072,423.08485712830725,52.36198726835485,4.75
TSLA,"Tesla, Inc.",0.03,-0.4144140918766979,-0.7417523944661227,0.009227666749995886,0.0,0.006602410199657406,12416.580286520904,12409.521285520905,69642.07467041307,213.91
AUDVF,AUDI AG,0.26,0.25916128812556566,-0.7417523944661227,0.028215756712259697,0.0,0.028202852771569923,444.8490814020744,454.0430814020744,10559.14142795522,890.0
CUKPF,Carnival plc,1.07,0.6331726385344845,-0.7417523944661227,0.03875913668028712,0.0,0.03153036252713718,449.6448932619559,441.13289326195587,630.1898475170798,51.11
ROST,"Ross Stores, Inc.",0.84,0.7449027961562981,-0.7417523944661227,0.041908809823646045,0.0,0.039752956234568176,104.49086770337014,105.59133970337014,287.3702909410248,100.54
CCL,Carnival Corporation,1.52,0.9746741962197957,-0.7417523944661227,0.048386065591436045,0.0,0.039361820722280214,352.10820056923734,343.59620056923734,651.9852003211334,52.85
VIVEF,Vivendi SA,0.75,0.5472036529399648,-0.7417523944661227,0.03633567097637761,0.0,0.03269397131278577,105.35970096726749,104.91470096726748,83.26563568830753,27.49
VFC,V.F. Corporation,1.49,0.9166248930025163,-0.7417523944661227,0.04674965573374094,0.0,0.03732904569296541,105.65708539633955,104.10781839633955,262.13067377464887,86.83
EBAY,eBay Inc.,1.42,0.35678416401395757,-0.7417523944661227,0.030967745583553467,0.0,0.020524833875527528,308.214460918378,301.17946091837797,345.5755520961734,39.0
YUM,"YUM! Brands, Inc.",0.42,,-0.7417523944661227,,0.0,,,,0.0,108.98
QSR,Restaurant Brands International Inc.,1.02,-0.4839244315221933,-0.7417523944661227,0.007268170275389372,0.0,0.002975688004114034,1825.3568484702598,1814.30484847026,7146.02721048588,67.8
DNZOY,DENSO Corporation,0.99,0.8563399802787548,-0.7417523944661227,0.045050224044058104,0.0,0.04189133398583115,25117.48425977364,25278.92425977364,32371.11096000005,20.52
MELI,"MercadoLibre, Inc.",1.6,0.23408895407573427,-0.7417523944661227,0.027508967615394952,0.0,0.020181080563124655,-12.267589525274982,-12.555309525274982,0.0,635.59
ORLY,"O'Reilly Automotive, Inc.",0.84,-0.538485838784127,-0.7417523944661227,0.005730084204675459,0.0,0.00327664297253049,1273.0942200798986,1269.7084130798985,16220.087034745766,387.57
WFAFF,Wesfarmers Limited,0.63,0.511885092639863,-0.7417523944661227,0.03534004076151774,0.0,0.03250292433832168,254.49987997248093,251.05887997248092,222.17599997564685,25.08
GXYYY,Galaxy Entertainment Group Limited,,,,,,,,,,
RACE,Ferrari N.V.,1.24,,-0.7417523944661227,,0.0,,,,0.0,154.05
BRDCY,Bridgestone Corporation,0.47,0.40846564103318583,-0.7417523944661227,0.03242464642072551,0.0,0.030846582773013918,27774.103029168622,27956.44002916862,37187.49089371566,19.47
EBAYL,eBay Inc. NT 56,,,,,,,,,,
CTTAY,Continental Aktiengesellschaft,1.36,,-0.7417523944661227,,0.0,,,,0.0,14.19
RSTRF,Restaurant Brands International Limited Partnership,1.06,-0.24109062352160937,-0.7417523944661227,0.014113655322925833,0.0,0.005778322913104931,931.1906995244467,920.1386995244467,2193.156237693831,66.57
NSANF,"Nissan Motor Co., Ltd.",0.65,0.3698235973208619,-0.7417523944661227,0.0313353272084751,0.0,0.02853807518896536,41950.1560740904,41477.9000740904,10608.158586723888,6.99
HMRZF,H & M Hennes & Mauritz AB (publ),1.14,0.9154534156904388,-0.7417523944661227,0.04671663178831348,0.0,0.042717068312539866,1081.456532773968,1073.723532773968,646.8214052855229,16.05
AZO,"AutoZone, Inc.",0.72,,-0.7417523944661227,,0.0,,,,0.0,1113.95
HLT,Hilton Worldwide Holdings Inc.,0.89,-0.5988378242370652,-0.7417523944661227,0.004028761734757132,0.0,0.001937087367858574,1954.8639837102678,1947.9849837102677,6692.726529616807,93.03
RCL,Royal Caribbean Cruises Ltd.,1.72,0.6738468373591346,-0.7417523944661227,0.03990574234515401,0.0,0.027951672912406134,264.2241874098027,254.60030540980273,1214.406417409028,122.47
SIRI,Sirius XM Holdings Inc.,1.0,,-0.7417523944661227,,0.0,,,,0.0,5.58
PDD,Pinduoduo Inc.,,,,,,,,,,
JBFCY,Jollibee Foods Corporation,0.38,0.10802990252996153,-0.7417523944661227,0.023955362952319616,0.0,0.019458464959654413,2053.322001379585,2050.343563379585,1881.0491407152153,21.74
LULU,Lululemon Athletica Inc.,1.28,1.28,-0.7417523944661227,0.05699320000000001,0.0,0.05699320000000001,29.428104563661048,30.309424563661047,246.63865704012568,174.52
MGDDY,Compagnie Générale des Établissements Michelin,1.24,0.7979802175040834,-0.7417523944661227,0.04340506233144012,0.0,0.03640671826903596,172.67969717061905,169.12269717061903,944.9251154912228,24.78
BLL,Ball Corporation,0.42,-0.27466874274783143,-0.7417523944661227,0.013167088141938631,0.0,0.007989019771513325,737.8029704538725,732.0059704538725,2186.789659000635,64.92
FOX,Fox Corporation,,,,,,,,,,
SZKMY,Suzuki Motor Corporation,0.38,0.27362359583521856,-0.7417523944661227,0.028623449166594813,0.0,0.026791052679633772,33545.45727425882,33736.924274258825,73253.55395561573,190.65
PTAIF,PT Astra International Tbk,0.48,0.2626413190055483,-0.7417523944661227,0.02831385878276641,0.0,0.025024315570072266,3323407.0858254596,3282725.0858254596,81094.98729805977,0.52
PEUGF,Peugeot S.A.,,,,,,,,,,
ULTA,"Ulta Beauty, Inc.",1.28,1.28,-0.7417523944661227,0.05699320000000001,0.0,0.05699320000000001,48.338446966091645,48.74769796609165,833.8641458448793,349.81
FCAU,Fiat Chrysler Automobiles N.V.,1.81,1.2642600325540065,-0.7417523944661227,0.056549490317697446,0.0,0.05149014011089592,264.15788131149696,262.3618813114969,169.26572987838512,13.37
CMG,"Chipotle Mexican Grill, Inc.",1.2,1.2,-0.7417523944661227,0.05473800000000001,0.0,0.05473800000000001,16.148622340896072,16.398575340896073,591.7926864271408,732.29
DISCA,"Discovery, Inc.",1.27,0.0633392592897513,-0.7417523944661227,0.022695533719378092,0.0,0.012254193705624269,1571.3190608982727,1555.5120608982727,9854.368456751807,29.89
